route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
294-180,132-Blocks-Sunday-50,10759697-132-Blocks-Sunday-50,"San Mateo Medical Center",2947010,0,,2940134
294-180,132-Blocks-Sunday-50,10759698-132-Blocks-Sunday-50,"Main/Poplar",2947011,1,,2940172
294-180,132-Blocks-Sunday-50,10759699-132-Blocks-Sunday-50,"San Mateo Medical Center",2947012,0,,2940134
294-180,132-Blocks-Sunday-50,10759700-132-Blocks-Sunday-50,"Main/Poplar",2947017,1,,2940172
294-180,132-Blocks-Sunday-50,10759701-132-Blocks-Sunday-50,"Main/Poplar",2947003,1,,2940172
294-180,132-Blocks-Sunday-50,10759702-132-Blocks-Sunday-50,"San Mateo Medical Center",2947002,0,,2940134
294-180,132-Blocks-Sunday-50,10759703-132-Blocks-Sunday-50,"San Mateo Medical Center",2947014,0,,2940134
294-180,132-Blocks-Sunday-50,10759704-132-Blocks-Sunday-50,"Main/Poplar",2947019,1,,2940172
294-180,132-Blocks-Sunday-50,10759705-132-Blocks-Sunday-50,"San Mateo Medical Center",2947020,0,,2940134
294-180,132-Blocks-Sunday-50,10759706-132-Blocks-Sunday-50,"Main/Poplar",2947007,1,,2940172
294-180,132-Blocks-Sunday-50,10759707-132-Blocks-Sunday-50,"San Mateo Medical Center",2947008,0,,2940134
294-180,132-Blocks-Sunday-50,10759708-132-Blocks-Sunday-50,"Main/Poplar",2947013,1,,2940172
294-180,132-Blocks-Sunday-50,10759709-132-Blocks-Sunday-50,"Main/Poplar",2947001,1,,2940172
294-180,132-Blocks-Sunday-50,10759710-132-Blocks-Sunday-50,"San Mateo Medical Center",2947004,0,,2940134
294-180,132-Blocks-Sunday-50,10759711-132-Blocks-Sunday-50,"Main/Poplar",2947005,1,,2940172
294-180,132-Blocks-Sunday-50,10759712-132-Blocks-Sunday-50,"San Mateo Medical Center",2947006,0,,2940134
294-180,132-Blocks-Sunday-50,10759713-132-Blocks-Sunday-50,"Main/Poplar",2947025,1,,2940172
294-180,132-Blocks-Sunday-50,10759714-132-Blocks-Sunday-50,"San Mateo Medical Center",2947026,0,,2940134
294-180,132-Blocks-Sunday-50,10759715-132-Blocks-Sunday-50,"Main/Poplar",2947029,1,,2940172
294-180,132-Blocks-Sunday-50,10759716-132-Blocks-Sunday-50,"San Mateo Medical Center",2947030,0,,2940134
294-180,132-Blocks-Sunday-50,10759717-132-Blocks-Sunday-50,"San Mateo Medical Center",2947018,0,,2940134
294-180,132-Blocks-Sunday-50,10759718-132-Blocks-Sunday-50,"Main/Poplar",2947023,1,,2940172
294-180,132-Blocks-Sunday-50,10759719-132-Blocks-Sunday-50,"San Mateo Medical Center",2947024,0,,2940134
294-180,132-Blocks-Sunday-50,10759720-132-Blocks-Sunday-50,"San Mateo Medical Center",2947022,0,,2940134
294-180,132-Blocks-Sunday-50,10759721-132-Blocks-Sunday-50,"Main/Poplar",2947027,1,,2940172
294-180,132-Blocks-Sunday-50,10759722-132-Blocks-Sunday-50,"San Mateo Medical Center",2947028,0,,2940134
250-180,132-Blocks-Sunday-50,10759750-132-Blocks-Sunday-50,"5th/El Camino",2507002,0,,2500376
250-180,132-Blocks-Sunday-50,10759751-132-Blocks-Sunday-50,"College of San Mateo",2507003,1,,2500370
250-180,132-Blocks-Sunday-50,10759752-132-Blocks-Sunday-50,"5th/El Camino",2507006,0,,2500376
250-180,132-Blocks-Sunday-50,10759753-132-Blocks-Sunday-50,"College of San Mateo",2507007,1,,2500370
250-180,132-Blocks-Sunday-50,10759754-132-Blocks-Sunday-50,"College of San Mateo",2507001,1,,2500370
250-180,132-Blocks-Sunday-50,10759755-132-Blocks-Sunday-50,"5th/El Camino",2507004,0,,2500376
250-180,132-Blocks-Sunday-50,10759756-132-Blocks-Sunday-50,"College of San Mateo",2507005,1,,2500370
250-180,132-Blocks-Sunday-50,10759757-132-Blocks-Sunday-50,"5th/El Camino",2507008,0,,2500376
250-180,132-Blocks-Sunday-50,10759758-132-Blocks-Sunday-50,"College of San Mateo",2507009,1,,2500370
250-180,132-Blocks-Sunday-50,10759759-132-Blocks-Sunday-50,"5th/El Camino",2507012,0,,2500376
250-180,132-Blocks-Sunday-50,10759760-132-Blocks-Sunday-50,"College of San Mateo",2507013,1,,2500370
250-180,132-Blocks-Sunday-50,10759761-132-Blocks-Sunday-50,"5th/El Camino",2507016,0,,2500376
250-180,132-Blocks-Sunday-50,10759762-132-Blocks-Sunday-50,"College of San Mateo",2507017,1,,2500370
250-180,132-Blocks-Sunday-50,10759763-132-Blocks-Sunday-50,"5th/El Camino",2507020,0,,2500376
250-180,132-Blocks-Sunday-50,10759764-132-Blocks-Sunday-50,"5th/El Camino",2507010,0,,2500376
250-180,132-Blocks-Sunday-50,10759765-132-Blocks-Sunday-50,"College of San Mateo",2507011,1,,2500370
250-180,132-Blocks-Sunday-50,10759766-132-Blocks-Sunday-50,"5th/El Camino",2507014,0,,2500376
250-180,132-Blocks-Sunday-50,10759767-132-Blocks-Sunday-50,"College of San Mateo",2507015,1,,2500370
250-180,132-Blocks-Sunday-50,10759768-132-Blocks-Sunday-50,"5th/El Camino",2507018,0,,2500376
250-180,132-Blocks-Sunday-50,10759769-132-Blocks-Sunday-50,"College of San Mateo",2507019,1,,2500370
140-180,132-Blocks-Sunday-50,10759777-132-Blocks-Sunday-50,"SFO AirTrain",1407002,0,,1400629
140-180,132-Blocks-Sunday-50,10759778-132-Blocks-Sunday-50,"Manor/Palmetto",1407003,1,,1400638
140-180,132-Blocks-Sunday-50,10759779-132-Blocks-Sunday-50,"SFO AirTrain",1407006,0,,1400629
140-180,132-Blocks-Sunday-50,10759780-132-Blocks-Sunday-50,"Manor/Palmetto",1407007,1,,1400638
140-180,132-Blocks-Sunday-50,10759781-132-Blocks-Sunday-50,"SFO AirTrain",1407010,0,,1400629
140-180,132-Blocks-Sunday-50,10759782-132-Blocks-Sunday-50,"Manor/Palmetto",1407011,1,,1400638
140-180,132-Blocks-Sunday-50,10759783-132-Blocks-Sunday-50,"SFO AirTrain",1407014,0,,1400629
140-180,132-Blocks-Sunday-50,10759784-132-Blocks-Sunday-50,"Manor/Palmetto",1407015,1,,1400638
140-180,132-Blocks-Sunday-50,10759785-132-Blocks-Sunday-50,"SFO AirTrain",1407018,0,,1400629
140-180,132-Blocks-Sunday-50,10759786-132-Blocks-Sunday-50,"Manor/Palmetto",1407019,1,,1400638
140-180,132-Blocks-Sunday-50,10759787-132-Blocks-Sunday-50,"SFO AirTrain",1407022,0,,1400629
140-180,132-Blocks-Sunday-50,10759788-132-Blocks-Sunday-50,"Manor/Palmetto",1407001,1,,1400638
140-180,132-Blocks-Sunday-50,10759789-132-Blocks-Sunday-50,"SFO AirTrain",1407004,0,,1400629
140-180,132-Blocks-Sunday-50,10759790-132-Blocks-Sunday-50,"Manor/Palmetto",1407005,1,,1400638
140-180,132-Blocks-Sunday-50,10759791-132-Blocks-Sunday-50,"SFO AirTrain",1407008,0,,1400629
140-180,132-Blocks-Sunday-50,10759792-132-Blocks-Sunday-50,"Manor/Palmetto",1407009,1,,1400638
140-180,132-Blocks-Sunday-50,10759793-132-Blocks-Sunday-50,"SFO AirTrain",1407012,0,,1400629
140-180,132-Blocks-Sunday-50,10759794-132-Blocks-Sunday-50,"Manor/Palmetto",1407013,1,,1400638
140-180,132-Blocks-Sunday-50,10759795-132-Blocks-Sunday-50,"SFO AirTrain",1407016,0,,1400629
140-180,132-Blocks-Sunday-50,10759796-132-Blocks-Sunday-50,"Manor/Palmetto",1407017,1,,1400638
140-180,132-Blocks-Sunday-50,10759797-132-Blocks-Sunday-50,"SFO AirTrain",1407020,0,,1400629
140-180,132-Blocks-Sunday-50,10759798-132-Blocks-Sunday-50,"Manor/Palmetto",1407021,1,,1400638
130-180,132-Blocks-Sunday-50,10759815-132-Blocks-Sunday-50,"Airport/Linden",1307003,1,,1300278
130-180,132-Blocks-Sunday-50,10759816-132-Blocks-Sunday-50,"Daly City BART",1307008,0,,1300292
130-180,132-Blocks-Sunday-50,10759817-132-Blocks-Sunday-50,"Daly City BART",1307014,0,,1300292
130-180,132-Blocks-Sunday-50,10759818-132-Blocks-Sunday-50,"Airport/Linden",1307019,1,,1300278
130-180,132-Blocks-Sunday-50,10759819-132-Blocks-Sunday-50,"Daly City BART",1307026,0,,1300292
130-180,132-Blocks-Sunday-50,10759820-132-Blocks-Sunday-50,"Airport/Linden",1307031,1,,1300278
130-180,132-Blocks-Sunday-50,10759821-132-Blocks-Sunday-50,"Daly City BART",1307038,0,,1300292
130-180,132-Blocks-Sunday-50,10759822-132-Blocks-Sunday-50,"Airport/Linden",1307043,1,,1300278
130-180,132-Blocks-Sunday-50,10759823-132-Blocks-Sunday-50,"Daly City BART",1307050,0,,1300292
130-180,132-Blocks-Sunday-50,10759824-132-Blocks-Sunday-50,"Airport/Linden",1307013,1,,1300278
130-180,132-Blocks-Sunday-50,10759825-132-Blocks-Sunday-50,"Daly City BART",1307020,0,,1300292
130-180,132-Blocks-Sunday-50,10759826-132-Blocks-Sunday-50,"Daly City BART",1307004,0,,1300292
130-180,132-Blocks-Sunday-50,10759827-132-Blocks-Sunday-50,"Airport/Linden",1307007,1,,1300278
130-180,132-Blocks-Sunday-50,10759828-132-Blocks-Sunday-50,"Daly City BART",1307012,0,,1300292
130-180,132-Blocks-Sunday-50,10759829-132-Blocks-Sunday-50,"Airport/Linden",1307017,1,,1300278
130-180,132-Blocks-Sunday-50,10759830-132-Blocks-Sunday-50,"Daly City BART",1307024,0,,1300292
130-180,132-Blocks-Sunday-50,10759831-132-Blocks-Sunday-50,"Airport/Linden",1307029,1,,1300278
130-180,132-Blocks-Sunday-50,10759832-132-Blocks-Sunday-50,"Daly City BART",1307036,0,,1300292
130-180,132-Blocks-Sunday-50,10759833-132-Blocks-Sunday-50,"Airport/Linden",1307041,1,,1300278
130-180,132-Blocks-Sunday-50,10759834-132-Blocks-Sunday-50,"Daly City BART",1307048,0,,1300292
130-180,132-Blocks-Sunday-50,10759835-132-Blocks-Sunday-50,"Airport/Linden",1307047,1,,1300278
130-180,132-Blocks-Sunday-50,10759836-132-Blocks-Sunday-50,"Daly City BART",1307002,0,,1300292
130-180,132-Blocks-Sunday-50,10759837-132-Blocks-Sunday-50,"Airport/Linden",1307005,1,,1300278
130-180,132-Blocks-Sunday-50,10759838-132-Blocks-Sunday-50,"Daly City BART",1307010,0,,1300292
130-180,132-Blocks-Sunday-50,10759839-132-Blocks-Sunday-50,"Airport/Linden",1307015,1,,1300278
130-180,132-Blocks-Sunday-50,10759840-132-Blocks-Sunday-50,"Daly City BART",1307022,0,,1300292
130-180,132-Blocks-Sunday-50,10759841-132-Blocks-Sunday-50,"Airport/Linden",1307027,1,,1300278
130-180,132-Blocks-Sunday-50,10759842-132-Blocks-Sunday-50,"Daly City BART",1307034,0,,1300292
130-180,132-Blocks-Sunday-50,10759843-132-Blocks-Sunday-50,"Airport/Linden",1307039,1,,1300278
130-180,132-Blocks-Sunday-50,10759844-132-Blocks-Sunday-50,"Daly City BART",1307046,0,,1300292
130-180,132-Blocks-Sunday-50,10759845-132-Blocks-Sunday-50,"Airport/Linden",1307025,1,,1300278
130-180,132-Blocks-Sunday-50,10759846-132-Blocks-Sunday-50,"Daly City BART",1307032,0,,1300292
130-180,132-Blocks-Sunday-50,10759847-132-Blocks-Sunday-50,"Airport/Linden",1307037,1,,1300278
130-180,132-Blocks-Sunday-50,10759848-132-Blocks-Sunday-50,"Daly City BART",1307044,0,,1300292
130-180,132-Blocks-Sunday-50,10759849-132-Blocks-Sunday-50,"Airport/Linden",1307049,1,,1300278
130-180,132-Blocks-Sunday-50,10759850-132-Blocks-Sunday-50,"Airport/Linden",1307011,1,,1300278
130-180,132-Blocks-Sunday-50,10759851-132-Blocks-Sunday-50,"Daly City BART",1307018,0,,1300292
130-180,132-Blocks-Sunday-50,10759852-132-Blocks-Sunday-50,"Airport/Linden",1307023,1,,1300278
130-180,132-Blocks-Sunday-50,10759853-132-Blocks-Sunday-50,"Daly City BART",1307030,0,,1300292
130-180,132-Blocks-Sunday-50,10759854-132-Blocks-Sunday-50,"Airport/Linden",1307035,1,,1300278
130-180,132-Blocks-Sunday-50,10759855-132-Blocks-Sunday-50,"Daly City BART",1307042,0,,1300292
130-180,132-Blocks-Sunday-50,10759856-132-Blocks-Sunday-50,"Airport/Linden",1307001,1,,1300278
130-180,132-Blocks-Sunday-50,10759857-132-Blocks-Sunday-50,"Daly City BART",1307006,0,,1300292
130-180,132-Blocks-Sunday-50,10759858-132-Blocks-Sunday-50,"Airport/Linden",1307009,1,,1300278
130-180,132-Blocks-Sunday-50,10759859-132-Blocks-Sunday-50,"Daly City BART",1307016,0,,1300292
130-180,132-Blocks-Sunday-50,10759860-132-Blocks-Sunday-50,"Airport/Linden",1307021,1,,1300278
130-180,132-Blocks-Sunday-50,10759861-132-Blocks-Sunday-50,"Daly City BART",1307028,0,,1300292
130-180,132-Blocks-Sunday-50,10759862-132-Blocks-Sunday-50,"Airport/Linden",1307033,1,,1300278
130-180,132-Blocks-Sunday-50,10759863-132-Blocks-Sunday-50,"Daly City BART",1307040,0,,1300292
130-180,132-Blocks-Sunday-50,10759864-132-Blocks-Sunday-50,"Airport/Linden",1307045,1,,1300278
121-180,132-Blocks-Sunday-50,10759892-132-Blocks-Sunday-50,"Pope/Bellevue",1217006,0,,1210307
121-180,132-Blocks-Sunday-50,10759893-132-Blocks-Sunday-50,"Skyline College",1217007,1,,1210331
121-180,132-Blocks-Sunday-50,10759894-132-Blocks-Sunday-50,"Pope/Bellevue",1217012,0,,1210307
121-180,132-Blocks-Sunday-50,10759895-132-Blocks-Sunday-50,"Skyline College",1217013,1,,1210331
121-180,132-Blocks-Sunday-50,10759896-132-Blocks-Sunday-50,"Pope/Bellevue",1217018,0,,1210307
121-180,132-Blocks-Sunday-50,10759897-132-Blocks-Sunday-50,"Skyline College",1217019,1,,1210330
121-180,132-Blocks-Sunday-50,10759898-132-Blocks-Sunday-50,"Pope/Bellevue",1217024,0,,1210307
121-180,132-Blocks-Sunday-50,10759899-132-Blocks-Sunday-50,"Skyline College",1217025,1,,1210330
121-180,132-Blocks-Sunday-50,10759900-132-Blocks-Sunday-50,"Pope/Bellevue",1217008,0,,1210307
121-180,132-Blocks-Sunday-50,10759901-132-Blocks-Sunday-50,"Skyline College",1217009,1,,1210331
121-180,132-Blocks-Sunday-50,10759902-132-Blocks-Sunday-50,"Pope/Bellevue",1217014,0,,1210307
121-180,132-Blocks-Sunday-50,10759903-132-Blocks-Sunday-50,"Skyline College",1217015,1,,1210331
121-180,132-Blocks-Sunday-50,10759904-132-Blocks-Sunday-50,"Pope/Bellevue",1217020,0,,1210307
121-180,132-Blocks-Sunday-50,10759905-132-Blocks-Sunday-50,"Skyline College",1217021,1,,1210330
121-180,132-Blocks-Sunday-50,10759906-132-Blocks-Sunday-50,"Pope/Bellevue",1217002,0,,1210307
121-180,132-Blocks-Sunday-50,10759907-132-Blocks-Sunday-50,"Skyline College",1217003,1,,1210331
121-180,132-Blocks-Sunday-50,10759908-132-Blocks-Sunday-50,"Pope/Bellevue",1217010,0,,1210307
121-180,132-Blocks-Sunday-50,10759909-132-Blocks-Sunday-50,"Skyline College",1217011,1,,1210331
121-180,132-Blocks-Sunday-50,10759910-132-Blocks-Sunday-50,"Pope/Bellevue",1217016,0,,1210307
121-180,132-Blocks-Sunday-50,10759911-132-Blocks-Sunday-50,"Skyline College",1217017,1,,1210331
121-180,132-Blocks-Sunday-50,10759912-132-Blocks-Sunday-50,"Pope/Bellevue",1217022,0,,1210307
121-180,132-Blocks-Sunday-50,10759913-132-Blocks-Sunday-50,"Skyline College",1217023,1,,1210330
121-180,132-Blocks-Sunday-50,10759914-132-Blocks-Sunday-50,"Skyline College",1217001,1,,1210331
121-180,132-Blocks-Sunday-50,10759915-132-Blocks-Sunday-50,"Pope/Bellevue",1217004,0,,1210307
121-180,132-Blocks-Sunday-50,10759916-132-Blocks-Sunday-50,"Skyline College",1217005,1,,1210331
17-180,132-Blocks-Sunday-50,10759927-132-Blocks-Sunday-50,"Linda Mar Park & Ride",177002,0,,170509
17-180,132-Blocks-Sunday-50,10759928-132-Blocks-Sunday-50,"Linda Mar Park & Ride",177004,0,,170509
17-180,132-Blocks-Sunday-50,10759929-132-Blocks-Sunday-50,"Linda Mar Park & Ride",177006,0,,170511
17-180,132-Blocks-Sunday-50,10759930-132-Blocks-Sunday-50,"Linda Mar Park & Ride",177008,0,,170511
17-180,132-Blocks-Sunday-50,10759931-132-Blocks-Sunday-50,"Linda Mar Park & Ride",177010,0,,170511
17-180,132-Blocks-Sunday-50,10759932-132-Blocks-Sunday-50,"Linda Mar Park & Ride",177012,0,,170511
17-180,132-Blocks-Sunday-50,10759933-132-Blocks-Sunday-50,"Linda Mar Park & Ride",177014,0,,170509
17-180,132-Blocks-Sunday-50,10759934-132-Blocks-Sunday-50,"Linda Mar Park & Ride",177016,0,,170509
17-180,132-Blocks-Sunday-50,10759935-132-Blocks-Sunday-50,"Moonridge Apts",177001,1,,170508
17-180,132-Blocks-Sunday-50,10759936-132-Blocks-Sunday-50,"Moonridge Apts",177003,1,,170510
17-180,132-Blocks-Sunday-50,10759937-132-Blocks-Sunday-50,"Moonridge Apts",177005,1,,170510
17-180,132-Blocks-Sunday-50,10759938-132-Blocks-Sunday-50,"Moonridge Apts",177007,1,,170510
17-180,132-Blocks-Sunday-50,10759939-132-Blocks-Sunday-50,"Moonridge Apts",177009,1,,170510
17-180,132-Blocks-Sunday-50,10759940-132-Blocks-Sunday-50,"Moonridge Apts",177011,1,,170508
17-180,132-Blocks-Sunday-50,10759941-132-Blocks-Sunday-50,"Moonridge Apts",177013,1,,170508
17-180,132-Blocks-Sunday-50,10759942-132-Blocks-Sunday-50,"Moonridge Apts",177015,1,,170508
398-180,132-Blocks-Sunday-50,10759957-132-Blocks-Sunday-50,"San Francisco",3987010,0,,3980226
398-180,132-Blocks-Sunday-50,10759958-132-Blocks-Sunday-50,"San Francisco",3987026,0,,3980226
398-180,132-Blocks-Sunday-50,10759959-132-Blocks-Sunday-50,"San Francisco",3987034,0,,3980226
398-180,132-Blocks-Sunday-50,10759960-132-Blocks-Sunday-50,"San Francisco",3987002,0,,3980226
398-180,132-Blocks-Sunday-50,10759961-132-Blocks-Sunday-50,"San Francisco",3987028,0,,3980226
398-180,132-Blocks-Sunday-50,10759962-132-Blocks-Sunday-50,"San Francisco",3987014,0,,3980226
398-180,132-Blocks-Sunday-50,10759963-132-Blocks-Sunday-50,"San Francisco",3987012,0,,3980226
398-180,132-Blocks-Sunday-50,10759964-132-Blocks-Sunday-50,"San Francisco",3987024,0,,3980226
398-180,132-Blocks-Sunday-50,10759965-132-Blocks-Sunday-50,"San Francisco",3987032,0,,3980226
398-180,132-Blocks-Sunday-50,10759966-132-Blocks-Sunday-50,"San Francisco",3987022,0,,3980226
398-180,132-Blocks-Sunday-50,10759967-132-Blocks-Sunday-50,"San Francisco",3987030,0,,3980226
398-180,132-Blocks-Sunday-50,10759968-132-Blocks-Sunday-50,"San Francisco",3987018,0,,3980226
398-180,132-Blocks-Sunday-50,10759969-132-Blocks-Sunday-50,"San Francisco",3987016,0,,3980226
398-180,132-Blocks-Sunday-50,10759970-132-Blocks-Sunday-50,"San Francisco",3987020,0,,3980226
398-180,132-Blocks-Sunday-50,10759971-132-Blocks-Sunday-50,"San Francisco",3987008,0,,3980226
398-180,132-Blocks-Sunday-50,10759972-132-Blocks-Sunday-50,"San Francisco",3987004,0,,3980226
398-180,132-Blocks-Sunday-50,10759973-132-Blocks-Sunday-50,"San Francisco",3987006,0,,3980226
398-180,132-Blocks-Sunday-50,10759974-132-Blocks-Sunday-50,"Redwood City",3987001,1,,3980228
398-180,132-Blocks-Sunday-50,10759975-132-Blocks-Sunday-50,"Redwood City",3987003,1,,3980228
398-180,132-Blocks-Sunday-50,10759976-132-Blocks-Sunday-50,"Redwood City",3987005,1,,3980228
398-180,132-Blocks-Sunday-50,10759977-132-Blocks-Sunday-50,"Redwood City",3987007,1,,3980228
398-180,132-Blocks-Sunday-50,10759978-132-Blocks-Sunday-50,"Redwood City",3987009,1,,3980228
398-180,132-Blocks-Sunday-50,10759979-132-Blocks-Sunday-50,"Redwood City",3987011,1,,3980228
398-180,132-Blocks-Sunday-50,10759980-132-Blocks-Sunday-50,"Redwood City",3987013,1,,3980228
398-180,132-Blocks-Sunday-50,10759981-132-Blocks-Sunday-50,"Redwood City",3987015,1,,3980228
398-180,132-Blocks-Sunday-50,10759982-132-Blocks-Sunday-50,"Redwood City",3987017,1,,3980228
398-180,132-Blocks-Sunday-50,10759983-132-Blocks-Sunday-50,"Redwood City",3987019,1,,3980228
398-180,132-Blocks-Sunday-50,10759984-132-Blocks-Sunday-50,"Redwood City",3987021,1,,3980228
398-180,132-Blocks-Sunday-50,10759985-132-Blocks-Sunday-50,"Redwood City",3987023,1,,3980228
398-180,132-Blocks-Sunday-50,10759986-132-Blocks-Sunday-50,"Redwood City",3987025,1,,3980228
398-180,132-Blocks-Sunday-50,10759987-132-Blocks-Sunday-50,"Redwood City",3987027,1,,3980228
398-180,132-Blocks-Sunday-50,10759988-132-Blocks-Sunday-50,"Redwood City",3987029,1,,3980228
398-180,132-Blocks-Sunday-50,10759989-132-Blocks-Sunday-50,"Redwood City",3987031,1,,3980228
296-180,132-Blocks-Sunday-50,10759990-132-Blocks-Sunday-50,"Redwood City Transit Center",2967002,0,,2960293
296-180,132-Blocks-Sunday-50,10759991-132-Blocks-Sunday-50,"Redwood City Transit Center",2967004,0,,2960293
296-180,132-Blocks-Sunday-50,10759992-132-Blocks-Sunday-50,"Redwood City Transit Center",2967006,0,,2960293
296-180,132-Blocks-Sunday-50,10759993-132-Blocks-Sunday-50,"Palo Alo Transit Center",2967001,1,,2960301
296-180,132-Blocks-Sunday-50,10759994-132-Blocks-Sunday-50,"Redwood City Transit Center",2967008,0,,2960293
296-180,132-Blocks-Sunday-50,10759995-132-Blocks-Sunday-50,"Bayshore/Donohoe",2967003,1,,2960300
296-180,132-Blocks-Sunday-50,10759996-132-Blocks-Sunday-50,"Redwood City Transit Center",2967010,0,,2960293
296-180,132-Blocks-Sunday-50,10759997-132-Blocks-Sunday-50,"Bayshore/Donohoe",2967005,1,,2960300
296-180,132-Blocks-Sunday-50,10759998-132-Blocks-Sunday-50,"Redwood City Transit Center",2967012,0,,2960292
296-180,132-Blocks-Sunday-50,10759999-132-Blocks-Sunday-50,"Bayshore/Donohoe",2967007,1,,2960300
296-180,132-Blocks-Sunday-50,10760000-132-Blocks-Sunday-50,"Redwood City Transit Center",2967014,0,,2960292
296-180,132-Blocks-Sunday-50,10760001-132-Blocks-Sunday-50,"Redwood City Transit Center",2967016,0,,2960292
296-180,132-Blocks-Sunday-50,10760002-132-Blocks-Sunday-50,"Bayshore/Donohoe",2967009,1,,2960300
296-180,132-Blocks-Sunday-50,10760003-132-Blocks-Sunday-50,"Redwood City Transit Center",2967018,0,,2960292
296-180,132-Blocks-Sunday-50,10760004-132-Blocks-Sunday-50,"Bayshore/Donohoe",2967011,1,,2960300
296-180,132-Blocks-Sunday-50,10760005-132-Blocks-Sunday-50,"Redwood City Transit Center",2967020,0,,2960292
296-180,132-Blocks-Sunday-50,10760006-132-Blocks-Sunday-50,"Bayshore/Donohoe",2967013,1,,2960300
296-180,132-Blocks-Sunday-50,10760007-132-Blocks-Sunday-50,"Redwood City Transit Center",2967022,0,,2960292
296-180,132-Blocks-Sunday-50,10760008-132-Blocks-Sunday-50,"Bayshore/Donohoe",2967015,1,,2960300
296-180,132-Blocks-Sunday-50,10760009-132-Blocks-Sunday-50,"Redwood City Transit Center",2967024,0,,2960292
296-180,132-Blocks-Sunday-50,10760010-132-Blocks-Sunday-50,"Bayshore/Donohoe",2967017,1,,2960300
296-180,132-Blocks-Sunday-50,10760011-132-Blocks-Sunday-50,"Bayshore/Donohoe",2967019,1,,2960300
296-180,132-Blocks-Sunday-50,10760012-132-Blocks-Sunday-50,"Redwood City Transit Center",2967026,0,,2960292
296-180,132-Blocks-Sunday-50,10760013-132-Blocks-Sunday-50,"Bayshore/Donohoe",2967021,1,,2960300
296-180,132-Blocks-Sunday-50,10760014-132-Blocks-Sunday-50,"Redwood City Transit Center",2967028,0,,2960292
296-180,132-Blocks-Sunday-50,10760015-132-Blocks-Sunday-50,"Bayshore/Donohoe",2967023,1,,2960300
296-180,132-Blocks-Sunday-50,10760016-132-Blocks-Sunday-50,"Redwood City Transit Center",2967030,0,,2960292
296-180,132-Blocks-Sunday-50,10760017-132-Blocks-Sunday-50,"Palo Alo Transit Center",2967025,1,,2960301
296-180,132-Blocks-Sunday-50,10760018-132-Blocks-Sunday-50,"Redwood City Transit Center",2967032,0,,2960292
296-180,132-Blocks-Sunday-50,10760019-132-Blocks-Sunday-50,"Palo Alo Transit Center",2967027,1,,2960301
296-180,132-Blocks-Sunday-50,10760020-132-Blocks-Sunday-50,"Redwood City Transit Center",2967034,0,,2960293
296-180,132-Blocks-Sunday-50,10760021-132-Blocks-Sunday-50,"Palo Alo Transit Center",2967029,1,,2960301
296-180,132-Blocks-Sunday-50,10760022-132-Blocks-Sunday-50,"Redwood City Transit Center",2967036,0,,2960293
296-180,132-Blocks-Sunday-50,10760023-132-Blocks-Sunday-50,"Palo Alo Transit Center",2967031,1,,2960301
296-180,132-Blocks-Sunday-50,10760024-132-Blocks-Sunday-50,"Redwood City Transit Center",2967038,0,,2960293
296-180,132-Blocks-Sunday-50,10760025-132-Blocks-Sunday-50,"Palo Alo Transit Center",2967033,1,,2960301
296-180,132-Blocks-Sunday-50,10760026-132-Blocks-Sunday-50,"Redwood City Transit Center",2967040,0,,2960293
296-180,132-Blocks-Sunday-50,10760027-132-Blocks-Sunday-50,"Palo Alo Transit Center",2967035,1,,2960301
296-180,132-Blocks-Sunday-50,10760028-132-Blocks-Sunday-50,"Redwood City Transit Center",2967042,0,,2960293
296-180,132-Blocks-Sunday-50,10760029-132-Blocks-Sunday-50,"Palo Alo Transit Center",2967037,1,,2960301
296-180,132-Blocks-Sunday-50,10760030-132-Blocks-Sunday-50,"Palo Alo Transit Center",2967039,1,,2960301
292-180,132-Blocks-Sunday-50,10760040-132-Blocks-Sunday-50,"Hillsdale Mall",2927025,1,,2921169
292-180,132-Blocks-Sunday-50,10760041-132-Blocks-Sunday-50,"San Francisco",2927028,0,,2921168
292-180,132-Blocks-Sunday-50,10760042-132-Blocks-Sunday-50,"Hillsdale Mall",2927027,1,,2921169
292-180,132-Blocks-Sunday-50,10760043-132-Blocks-Sunday-50,"San Francisco",2927030,0,,2921168
292-180,132-Blocks-Sunday-50,10760044-132-Blocks-Sunday-50,"Hillsdale Mall",2927029,1,,2921169
292-180,132-Blocks-Sunday-50,10760045-132-Blocks-Sunday-50,"San Francisco",2927032,0,,2921168
292-180,132-Blocks-Sunday-50,10760046-132-Blocks-Sunday-50,"Hillsdale Mall",2927031,1,,2921169
292-180,132-Blocks-Sunday-50,10760047-132-Blocks-Sunday-50,"San Francisco",2927034,0,,2921168
292-180,132-Blocks-Sunday-50,10760048-132-Blocks-Sunday-50,"Hillsdale Mall",2927033,1,,2921169
292-180,132-Blocks-Sunday-50,10760049-132-Blocks-Sunday-50,"San Francisco",2927036,0,,2921168
292-180,132-Blocks-Sunday-50,10760050-132-Blocks-Sunday-50,"Hillsdale Mall",2927035,1,,2921169
292-180,132-Blocks-Sunday-50,10760051-132-Blocks-Sunday-50,"San Francisco",2927038,0,,2921168
292-180,132-Blocks-Sunday-50,10760052-132-Blocks-Sunday-50,"Hillsdale Mall",2927037,1,,2921169
